,net_load,DA_load,actual_load,DA_solar,DA_wind,actual_solar,actual_wind
2022-04-03 16:00:00+00:00,52835.0,53900.0,56921.0,4766.52,3138.73,1584.0,2502.0
2022-04-03 17:00:00+00:00,58064.0,58100.0,60746.0,2968.28,3039.36,542.0,2140.0
2022-04-03 18:00:00+00:00,60637.0,59800.0,62607.0,1102.12,2939.9,189.0,1781.0
2022-04-03 19:00:00+00:00,60255.0,60000.0,61949.0,79.09,2840.1,0.0,1694.0
2022-04-03 20:00:00+00:00,60455.0,59000.0,62107.0,0.0,2711.3,0.0,1652.0
2022-04-03 21:00:00+00:00,61113.0,61850.0,62701.0,0.0,2584.35,0.0,1588.0
2022-04-03 22:00:00+00:00,58929.0,60850.0,60556.0,0.0,2445.29,0.0,1627.0
2022-04-03 23:00:00+00:00,57552.0,58850.0,59329.0,0.0,2416.65,0.0,1777.0
2022-04-04 00:00:00+00:00,56731.0,58900.0,58630.0,0.0,2390.25,0.0,1899.0
2022-04-04 01:00:00+00:00,54756.0,56850.0,56873.0,0.0,2364.11,0.0,2117.0
2022-04-04 02:00:00+00:00,54478.0,56050.0,56894.0,0.0,2606.06,0.0,2416.0
2022-04-04 03:00:00+00:00,57357.0,57650.0,59971.0,0.0,2849.82,0.0,2614.0
2022-04-04 04:00:00+00:00,62603.0,62700.0,65593.0,0.0,3096.34,0.0,2990.0
2022-04-04 05:00:00+00:00,66341.0,69000.0,70246.0,0.0,3252.48,254.0,3651.0
2022-04-04 06:00:00+00:00,66030.0,71750.0,71340.0,0.0,3409.0,1179.0,4131.0
2022-04-04 07:00:00+00:00,62907.0,72300.0,70616.0,373.99,3565.4,3404.0,4305.0
2022-04-04 08:00:00+00:00,57295.0,71100.0,67879.0,2171.52,3793.99,5664.0,4920.0
2022-04-04 09:00:00+00:00,52640.0,69650.0,66198.0,4605.79,4024.54,7114.0,6444.0
2022-04-04 10:00:00+00:00,50679.0,69200.0,66183.0,6602.04,4257.43,7842.0,7662.0
2022-04-04 11:00:00+00:00,48130.0,68250.0,64204.0,7877.54,5339.35,7894.0,8180.0
2022-04-04 12:00:00+00:00,45112.0,65950.0,61319.0,8511.83,6422.66,7593.0,8614.0
2022-04-04 13:00:00+00:00,42930.0,62950.0,58972.0,8568.59,7511.73,7138.0,8904.0
2022-04-04 14:00:00+00:00,42228.0,60650.0,57441.0,8185.65,7686.68,6167.0,9046.0
2022-04-04 15:00:00+00:00,43829.0,58950.0,57436.0,7200.19,7861.69,4579.0,9028.0
2022-04-04 16:00:00+00:00,49303.0,60500.0,60539.0,5615.96,8039.41,2561.0,8675.0
2022-04-04 17:00:00+00:00,54519.0,64600.0,63611.0,3515.75,7734.34,757.0,8335.0
2022-04-04 18:00:00+00:00,55420.0,65700.0,63663.0,1300.51,7430.27,200.0,8043.0
2022-04-04 19:00:00+00:00,53210.0,64500.0,61088.0,88.0,7126.64,0.0,7878.0
2022-04-04 20:00:00+00:00,52717.0,62450.0,60449.0,0.0,6869.83,0.0,7732.0
2022-04-04 21:00:00+00:00,53186.0,63900.0,60659.0,0.0,6614.3,0.0,7473.0
2022-04-04 22:00:00+00:00,50975.0,60350.0,57971.0,0.0,6878.09,0.0,6996.0
2022-04-04 23:00:00+00:00,49416.0,57600.0,56065.0,0.0,6652.14,0.0,6649.0
2022-04-05 00:00:00+00:00,48849.0,57400.0,55296.0,0.0,6427.52,0.0,6447.0
2022-04-05 01:00:00+00:00,47092.0,54850.0,53167.0,0.0,6203.48,0.0,6075.0
2022-04-05 02:00:00+00:00,46764.0,53900.0,52581.0,0.0,5989.7,0.0,5817.0
2022-04-05 03:00:00+00:00,49337.0,55300.0,55080.0,0.0,5776.17,0.0,5743.0
2022-04-05 04:00:00+00:00,55135.0,59550.0,60548.0,0.0,5563.55,0.0,5413.0
2022-04-05 05:00:00+00:00,60123.0,65700.0,65451.0,0.0,5319.17,240.0,5088.0
2022-04-05 06:00:00+00:00,61961.0,68400.0,67717.0,0.0,5074.73,912.0,4844.0
2022-04-05 07:00:00+00:00,61020.0,68600.0,67938.0,332.01,4830.24,2424.0,4494.0
2022-04-05 08:00:00+00:00,58080.0,67350.0,66377.0,1814.81,4672.45,3876.0,4421.0
2022-04-05 09:00:00+00:00,56020.0,66450.0,65415.0,3750.65,4515.23,4935.0,4460.0
2022-04-05 10:00:00+00:00,55201.0,66350.0,65405.0,5309.02,4358.33,5664.0,4540.0
2022-04-05 11:00:00+00:00,52686.0,65600.0,63449.0,6289.0,4426.77,6044.0,4719.0
2022-04-05 12:00:00+00:00,49442.0,62550.0,60596.0,6735.57,4495.32,6075.0,5079.0
2022-04-05 13:00:00+00:00,46752.0,59550.0,58116.0,6912.29,4563.49,5697.0,5667.0
2022-04-05 14:00:00+00:00,45179.0,57500.0,56295.0,6510.56,4626.82,4948.0,6168.0
2022-04-05 15:00:00+00:00,45890.0,56350.0,55782.0,5789.68,4689.15,3646.0,6246.0
2022-04-05 16:00:00+00:00,49865.0,57750.0,58131.0,4533.3,4751.23,2049.0,6217.0
2022-04-05 17:00:00+00:00,53990.0,61150.0,60806.0,2921.5,4711.36,639.0,6177.0
2022-04-05 18:00:00+00:00,54375.0,62400.0,60603.0,1165.69,4671.74,197.0,6031.0
2022-04-05 19:00:00+00:00,52499.0,61000.0,58269.0,90.58,4632.57,0.0,5770.0
2022-04-05 20:00:00+00:00,52011.0,58800.0,57612.0,0.0,4611.4,0.0,5601.0
2022-04-05 21:00:00+00:00,52475.0,60300.0,57836.0,0.0,4589.75,0.0,5361.0
2022-04-05 22:00:00+00:00,50008.0,57000.0,55041.0,0.0,4653.46,0.0,5033.0
2022-04-05 23:00:00+00:00,47972.0,54000.0,52874.0,0.0,4625.23,0.0,4902.0
2022-04-06 00:00:00+00:00,46871.0,53350.0,51726.0,0.0,4597.67,0.0,4855.0
2022-04-06 01:00:00+00:00,44844.0,50700.0,49667.0,0.0,4540.65,0.0,4823.0
2022-04-06 02:00:00+00:00,44236.0,49500.0,49028.0,0.0,4483.58,0.0,4792.0
2022-04-06 03:00:00+00:00,46701.0,50850.0,51483.0,0.0,4426.63,0.0,4782.0
2022-04-06 04:00:00+00:00,51842.0,55500.0,56456.0,0.0,4450.57,0.0,4614.0
2022-04-06 05:00:00+00:00,55849.0,61500.0,60707.0,0.0,4474.62,239.0,4619.0
2022-04-06 06:00:00+00:00,58113.0,64150.0,63593.0,0.0,4499.19,657.0,4823.0
2022-04-06 07:00:00+00:00,57993.0,65650.0,63982.0,265.64,4845.45,1300.0,4689.0
2022-04-06 08:00:00+00:00,55433.0,65100.0,62904.0,1280.63,5190.87,2165.0,5306.0
2022-04-06 09:00:00+00:00,53638.0,64550.0,62985.0,2530.51,5536.85,2931.0,6416.0
2022-04-06 10:00:00+00:00,52823.0,64150.0,63606.0,3454.06,6475.34,3434.0,7349.0
2022-04-06 11:00:00+00:00,50125.0,63600.0,61703.0,4016.83,7414.14,3473.0,8105.0
2022-04-06 12:00:00+00:00,47236.0,61300.0,59465.0,4188.76,8353.51,3515.0,8714.0
2022-04-06 13:00:00+00:00,44682.0,58600.0,57391.0,4218.31,9158.85,3337.0,9372.0
2022-04-06 14:00:00+00:00,43113.0,56900.0,56138.0,4069.37,9964.04,2922.0,10103.0
2022-04-06 15:00:00+00:00,43163.0,55550.0,56034.0,3743.81,10769.56,2208.0,10663.0
2022-04-06 16:00:00+00:00,45828.0,57300.0,58365.0,3001.37,10906.06,1276.0,11261.0
2022-04-06 17:00:00+00:00,48746.0,60500.0,60571.0,2023.27,11042.27,472.0,11353.0
2022-04-06 18:00:00+00:00,47888.0,61000.0,59627.0,826.18,11178.86,198.0,11541.0
2022-04-06 19:00:00+00:00,45056.0,58950.0,57046.0,80.77,11404.2,0.0,11990.0
2022-04-06 20:00:00+00:00,43764.0,56400.0,56356.0,0.0,11629.31,0.0,12592.0
2022-04-06 21:00:00+00:00,43611.0,58400.0,56383.0,0.0,11854.59,0.0,12772.0
2022-04-06 22:00:00+00:00,40942.0,54450.0,54002.0,,12133.73,0.0,13060.0
2022-04-06 23:00:00+00:00,39120.0,51200.0,52083.0,,12415.6,0.0,12963.0
2022-04-07 00:00:00+00:00,37816.0,50150.0,51002.0,,12690.34,0.0,13186.0
2022-04-07 01:00:00+00:00,35283.0,47400.0,48674.0,,13050.97,0.0,13391.0
2022-04-07 02:00:00+00:00,34221.0,46200.0,47782.0,,13409.27,0.0,13561.0
2022-04-07 03:00:00+00:00,36255.0,47350.0,49942.0,,13767.95,0.0,13687.0
2022-04-07 04:00:00+00:00,41230.0,52150.0,55228.0,,14178.02,0.0,13998.0
2022-04-07 05:00:00+00:00,44928.0,58300.0,59345.0,,14587.04,240.0,14177.0
2022-04-07 06:00:00+00:00,46773.0,60550.0,61463.0,,14997.28,629.0,14061.0
2022-04-07 07:00:00+00:00,46609.0,61200.0,62156.0,,14921.43,1679.0,13868.0
2022-04-07 08:00:00+00:00,45177.0,60550.0,61608.0,,14844.35,2610.0,13821.0
2022-04-07 09:00:00+00:00,44420.0,59850.0,61493.0,,14767.23,3293.0,13780.0
2022-04-07 10:00:00+00:00,44324.0,59800.0,61851.0,,14916.11,3721.0,13806.0
2022-04-07 11:00:00+00:00,43125.0,59250.0,60628.0,,15062.98,3820.0,13683.0
2022-04-07 12:00:00+00:00,40895.0,56950.0,58193.0,,15208.53,3698.0,13600.0
2022-04-07 13:00:00+00:00,39005.0,54400.0,56079.0,,14996.48,3479.0,13595.0
2022-04-07 14:00:00+00:00,37849.0,52650.0,54383.0,,14781.68,2957.0,13577.0
2022-04-07 15:00:00+00:00,38459.0,51600.0,54278.0,,14568.04,2180.0,13639.0
2022-04-07 16:00:00+00:00,41873.0,53050.0,56233.0,,13928.77,1175.0,13185.0
2022-04-07 17:00:00+00:00,44514.0,56400.0,57853.0,,13291.82,444.0,12895.0
2022-04-07 18:00:00+00:00,44986.0,57000.0,57366.0,,12653.67,188.0,12192.0
2022-04-07 19:00:00+00:00,43518.0,55500.0,55277.0,,11647.94,0.0,11759.0
2022-04-07 20:00:00+00:00,43809.0,53050.0,54921.0,,10642.51,0.0,11112.0
2022-04-07 21:00:00+00:00,44862.0,55450.0,55216.0,,9636.9,0.0,10354.0
2022-04-07 22:00:00+00:00,43405.0,53350.0,52566.0,0.0,9466.27,0.0,9161.0
2022-04-07 23:00:00+00:00,42742.0,50800.0,50755.0,0.0,8356.53,0.0,8013.0
2022-04-08 00:00:00+00:00,42587.0,50200.0,49598.0,0.0,7237.81,0.0,7011.0
2022-04-08 01:00:00+00:00,41291.0,47750.0,47502.0,0.0,6415.59,0.0,6211.0
2022-04-08 02:00:00+00:00,41347.0,46700.0,46863.0,0.0,5591.33,0.0,5516.0
2022-04-08 03:00:00+00:00,44340.0,47850.0,49334.0,0.0,4773.32,0.0,4994.0
2022-04-08 04:00:00+00:00,49439.0,52700.0,54486.0,0.0,5025.47,0.0,5047.0
2022-04-08 05:00:00+00:00,53840.0,58800.0,59127.0,0.0,5276.56,239.0,5048.0
2022-04-08 06:00:00+00:00,56357.0,61300.0,61920.0,303.85,5528.7,728.0,4835.0
2022-04-08 07:00:00+00:00,56263.0,62400.0,63037.0,1468.67,6089.0,1799.0,4975.0
2022-04-08 08:00:00+00:00,54534.0,61850.0,62658.0,2952.52,6651.49,2653.0,5471.0
2022-04-08 09:00:00+00:00,52990.0,61350.0,62672.0,4091.04,7218.83,3516.0,6166.0
2022-04-08 10:00:00+00:00,52060.0,61000.0,62981.0,4801.66,8297.67,4017.0,6904.0
2022-04-08 11:00:00+00:00,49413.0,60700.0,61067.0,5119.96,9378.79,4184.0,7470.0
2022-04-08 12:00:00+00:00,46648.0,58400.0,58887.0,5126.77,10458.36,4308.0,7931.0
2022-04-08 13:00:00+00:00,44672.0,55150.0,56713.0,4897.0,11051.13,4011.0,8030.0
2022-04-08 14:00:00+00:00,42657.0,53050.0,54727.0,4301.83,11640.62,3370.0,8700.0
2022-04-08 15:00:00+00:00,43375.0,52050.0,54919.0,3567.8,12231.23,2408.0,9136.0
2022-04-08 16:00:00+00:00,47433.0,53800.0,57392.0,2383.81,11514.57,1420.0,8539.0
2022-04-08 17:00:00+00:00,50526.0,56350.0,59275.0,1015.71,10797.69,556.0,8193.0
2022-04-08 18:00:00+00:00,50340.0,57500.0,58572.0,113.3,10081.11,207.0,8025.0
2022-04-08 19:00:00+00:00,48764.0,56550.0,56600.0,0.0,9306.87,0.0,7836.0
2022-04-08 20:00:00+00:00,49772.0,54350.0,56880.0,0.0,8532.88,0.0,7108.0
2022-04-08 21:00:00+00:00,51404.0,56600.0,57336.0,0.0,7756.64,0.0,5932.0
2022-04-08 22:00:00+00:00,49760.0,54850.0,54977.0,0.0,6844.98,0.0,5217.0
2022-04-08 23:00:00+00:00,47776.0,52050.0,52762.0,0.0,6168.02,0.0,4986.0
2022-04-09 00:00:00+00:00,46973.0,51150.0,51547.0,0.0,5478.87,0.0,4574.0
2022-04-09 01:00:00+00:00,44814.0,48650.0,49210.0,0.0,4947.54,0.0,4396.0
2022-04-09 02:00:00+00:00,44016.0,47350.0,48282.0,0.0,4412.57,0.0,4266.0
2022-04-09 03:00:00+00:00,45474.0,47900.0,49225.0,0.0,3876.25,0.0,3751.0
2022-04-09 04:00:00+00:00,47757.0,49850.0,50980.0,0.0,3348.15,0.0,3223.0
2022-04-09 05:00:00+00:00,49429.0,51200.0,52529.0,0.0,2817.55,274.0,2826.0
2022-04-09 06:00:00+00:00,51564.0,53500.0,55136.0,374.86,2294.73,1061.0,2511.0
2022-04-09 07:00:00+00:00,51974.0,56150.0,56909.0,1865.91,2064.1,2853.0,2082.0
2022-04-09 08:00:00+00:00,49883.0,56750.0,56544.0,4012.6,1836.86,4679.0,1982.0
2022-04-09 09:00:00+00:00,48178.0,56150.0,56182.0,5838.55,1619.07,5978.0,2026.0
2022-04-09 10:00:00+00:00,48749.0,56400.0,57425.0,7099.31,1804.36,6555.0,2121.0
2022-04-09 11:00:00+00:00,45717.0,55750.0,55052.0,7649.57,1988.7,6974.0,2361.0
2022-04-09 12:00:00+00:00,42106.0,52850.0,51642.0,7726.99,2172.82,6793.0,2743.0
2022-04-09 13:00:00+00:00,39101.0,49750.0,49114.0,7619.19,2495.44,6766.0,3247.0
2022-04-09 14:00:00+00:00,37774.0,48150.0,47462.0,6925.6,2823.4,6052.0,3636.0
2022-04-09 15:00:00+00:00,38623.0,48050.0,47336.0,5697.4,3157.87,4720.0,3993.0
2022-04-09 16:00:00+00:00,42556.0,50850.0,49284.0,3815.92,3019.35,2819.0,3909.0
2022-04-09 17:00:00+00:00,47868.0,54100.0,51895.0,1612.21,2883.03,917.0,3110.0
2022-04-09 18:00:00+00:00,51343.0,55300.0,53850.0,184.39,2742.96,222.0,2285.0
2022-04-09 19:00:00+00:00,51744.0,54800.0,53802.0,0.0,2609.17,0.0,2058.0
2022-04-09 20:00:00+00:00,53106.0,54000.0,55059.0,0.0,2476.75,0.0,1953.0
2022-04-09 21:00:00+00:00,54808.0,57250.0,56674.0,0.0,2342.38,0.0,1866.0
2022-04-09 22:00:00+00:00,53128.0,56200.0,54883.0,0.0,1966.77,0.0,1755.0
2022-04-09 23:00:00+00:00,51708.0,53900.0,53341.0,0.0,1946.01,0.0,1633.0
2022-04-10 00:00:00+00:00,50877.0,53600.0,52321.0,0.0,1923.42,0.0,1444.0
2022-04-10 01:00:00+00:00,48830.0,50950.0,50179.0,0.0,1839.77,0.0,1349.0
2022-04-10 02:00:00+00:00,47922.0,49400.0,49226.0,0.0,1756.97,0.0,1304.0
2022-04-10 03:00:00+00:00,48652.0,49550.0,49983.0,0.0,1676.57,0.0,1331.0
2022-04-10 04:00:00+00:00,49885.0,51000.0,51381.0,0.0,1651.38,0.0,1496.0
2022-04-10 05:00:00+00:00,50161.0,51750.0,52269.0,0.01,1628.55,316.0,1792.0
2022-04-10 06:00:00+00:00,50011.0,53300.0,53441.0,521.46,1610.3,1499.0,1931.0
2022-04-10 07:00:00+00:00,48226.0,55300.0,53661.0,2317.6,1373.63,3916.0,1519.0
2022-04-10 08:00:00+00:00,45213.0,55150.0,52627.0,4643.3,1139.53,6228.0,1186.0
2022-04-10 09:00:00+00:00,42335.0,54050.0,51783.0,6537.11,916.7,7846.0,1602.0
2022-04-10 10:00:00+00:00,42077.0,53800.0,52638.0,7776.48,1087.16,8696.0,1865.0
2022-04-10 11:00:00+00:00,39226.0,52600.0,49886.0,8386.24,1263.47,8788.0,1872.0
2022-04-10 12:00:00+00:00,35755.0,48550.0,46299.0,8539.07,1442.07,8688.0,1856.0
2022-04-10 13:00:00+00:00,33867.0,45250.0,43950.0,8222.81,1569.97,8141.0,1942.0
2022-04-10 14:00:00+00:00,33337.0,43050.0,42358.0,7332.64,1700.42,6906.0,2115.0
2022-04-10 15:00:00+00:00,35220.0,42650.0,42645.0,5844.45,1832.62,5065.0,2360.0
2022-04-10 16:00:00+00:00,40178.0,45700.0,45545.0,3771.61,2027.07,2866.0,2501.0
2022-04-10 17:00:00+00:00,45774.0,50100.0,49253.0,1553.32,2221.96,925.0,2554.0
2022-04-10 18:00:00+00:00,47474.0,52650.0,50882.0,188.58,2415.84,231.0,3177.0
2022-04-10 19:00:00+00:00,46574.0,52350.0,51236.0,0.0,3455.6,0.0,4662.0
2022-04-10 20:00:00+00:00,45776.0,51400.0,51713.0,0.0,4495.97,0.0,5937.0
2022-04-10 21:00:00+00:00,45533.0,54500.0,52281.0,0.0,5536.21,0.0,6748.0
2022-04-10 22:00:00+00:00,42583.0,52300.0,50134.0,0.0,6339.16,0.0,7551.0
2022-04-10 23:00:00+00:00,40178.0,50750.0,48501.0,0.0,6841.18,0.0,8323.0
2022-04-11 00:00:00+00:00,38973.0,50650.0,47670.0,0.0,7343.52,0.0,8697.0
2022-04-11 01:00:00+00:00,37169.0,48850.0,45964.0,0.0,7331.5,0.0,8795.0
2022-04-11 02:00:00+00:00,37109.0,48150.0,46007.0,0.0,7319.76,0.0,8898.0
2022-04-11 03:00:00+00:00,39711.0,49900.0,48944.0,0.0,7307.87,0.0,9233.0
2022-04-11 04:00:00+00:00,44521.0,54800.0,53876.0,0.0,7605.69,0.0,9355.0
2022-04-11 05:00:00+00:00,48282.0,60000.0,58069.0,0.05,7903.6,295.0,9492.0
2022-04-11 06:00:00+00:00,50444.0,62500.0,60260.0,454.24,8203.27,1076.0,8740.0
2022-04-11 07:00:00+00:00,50445.0,62800.0,60508.0,1982.34,7776.54,2659.0,7404.0
2022-04-11 08:00:00+00:00,47510.0,60850.0,58696.0,3971.93,7349.87,4292.0,6894.0
2022-04-11 09:00:00+00:00,44549.0,59100.0,57438.0,5660.72,6923.24,5876.0,7013.0
2022-04-11 10:00:00+00:00,43558.0,57850.0,57311.0,6762.5,7004.56,6797.0,6956.0
2022-04-11 11:00:00+00:00,41209.0,57000.0,55290.0,7236.13,7086.0,7079.0,7002.0
2022-04-11 12:00:00+00:00,38842.0,54000.0,51764.0,7134.87,7167.41,5946.0,6976.0
2022-04-11 13:00:00+00:00,37189.0,50950.0,50704.0,6847.45,7008.02,6497.0,7018.0
2022-04-11 14:00:00+00:00,36801.0,48800.0,48844.0,6170.19,6848.43,5216.0,6827.0
2022-04-11 15:00:00+00:00,38380.0,47800.0,48544.0,4983.82,6689.06,3693.0,6471.0
2022-04-11 16:00:00+00:00,42519.0,49350.0,50524.0,3326.42,6460.29,2006.0,5999.0
2022-04-11 17:00:00+00:00,47058.0,53050.0,53289.0,1390.36,6231.52,582.0,5649.0
2022-04-11 18:00:00+00:00,46960.0,53600.0,53402.0,178.52,6002.78,218.0,6224.0
2022-04-11 19:00:00+00:00,43972.0,52150.0,51241.0,0.0,6803.2,0.0,7269.0
2022-04-11 20:00:00+00:00,42872.0,50100.0,50902.0,0.0,7603.74,0.0,8030.0
2022-04-11 21:00:00+00:00,42973.0,52150.0,51235.0,0.0,8403.88,0.0,8262.0
2022-04-11 22:00:00+00:00,40844.0,48850.0,48893.0,0.0,8318.71,0.0,8049.0
2022-04-11 23:00:00+00:00,38962.0,46000.0,46855.0,0.0,8161.27,0.0,7893.0
2022-04-12 00:00:00+00:00,37850.0,45300.0,45614.0,0.0,8005.25,0.0,7764.0
2022-04-12 01:00:00+00:00,35780.0,42900.0,43419.0,0.0,7916.72,0.0,7639.0
2022-04-12 02:00:00+00:00,35354.0,42200.0,42685.0,0.0,7827.87,0.0,7331.0
2022-04-12 03:00:00+00:00,37706.0,43750.0,44906.0,0.0,7737.51,0.0,7200.0
2022-04-12 04:00:00+00:00,42486.0,48250.0,49589.0,0.0,7581.49,0.0,7103.0
2022-04-12 05:00:00+00:00,46145.0,53650.0,53621.0,0.21,7427.74,285.0,7191.0
2022-04-12 06:00:00+00:00,48187.0,56250.0,55405.0,415.18,7275.24,655.0,6563.0
2022-04-12 07:00:00+00:00,48649.0,57100.0,56187.0,1656.95,6529.06,1748.0,5790.0
2022-04-12 08:00:00+00:00,47423.0,56150.0,55316.0,3207.2,5782.13,3076.0,4817.0
2022-04-12 09:00:00+00:00,46683.0,55200.0,54892.0,4541.5,5035.27,4004.0,4205.0
2022-04-12 10:00:00+00:00,46666.0,54700.0,55383.0,5442.9,4558.86,4726.0,3991.0
2022-04-12 11:00:00+00:00,45291.0,54450.0,54158.0,5911.27,4081.89,5335.0,3532.0
2022-04-12 12:00:00+00:00,42849.0,52250.0,52298.0,5896.44,3605.36,5453.0,3996.0
2022-04-12 13:00:00+00:00,40964.0,50100.0,50156.0,5339.08,3579.22,4778.0,4414.0
2022-04-12 14:00:00+00:00,40410.0,48850.0,48753.0,4525.91,3553.4,4053.0,4290.0
2022-04-12 15:00:00+00:00,41621.0,47950.0,48261.0,3339.11,3527.76,2801.0,3839.0
2022-04-12 16:00:00+00:00,45712.0,49550.0,50815.0,2154.73,3167.19,1730.0,3373.0
2022-04-12 17:00:00+00:00,49549.0,52450.0,53140.0,1003.83,2806.1,706.0,2885.0
2022-04-12 18:00:00+00:00,50324.0,52450.0,53031.0,143.48,2444.84,232.0,2475.0
2022-04-12 19:00:00+00:00,48869.0,51200.0,51146.0,0.0,2386.17,0.0,2277.0
2022-04-12 20:00:00+00:00,48595.0,48600.0,50793.0,0.0,2327.77,0.0,2198.0
2022-04-12 21:00:00+00:00,48837.0,50400.0,51054.0,0.0,2269.46,0.0,2217.0
2022-04-12 22:00:00+00:00,45937.0,48650.0,48253.0,0.0,2358.89,0.0,2316.0
2022-04-12 23:00:00+00:00,43981.0,45650.0,46226.0,0.0,2345.12,0.0,2245.0
2022-04-13 00:00:00+00:00,42935.0,44750.0,44996.0,0.0,2336.62,0.0,2061.0
2022-04-13 01:00:00+00:00,40937.0,42200.0,42740.0,0.0,2239.67,0.0,1803.0
2022-04-13 02:00:00+00:00,40675.0,41300.0,42220.0,0.0,2144.65,0.0,1545.0
2022-04-13 03:00:00+00:00,43073.0,42750.0,44449.0,0.0,2051.31,0.0,1376.0
2022-04-13 04:00:00+00:00,47699.0,47000.0,49005.0,0.0,1848.87,0.0,1306.0
2022-04-13 05:00:00+00:00,51348.0,51700.0,52914.0,0.35,1647.91,282.0,1284.0
2022-04-13 06:00:00+00:00,53874.0,54600.0,55873.0,388.31,1451.52,802.0,1197.0
2022-04-13 07:00:00+00:00,53871.0,55800.0,56675.0,1582.42,1317.52,1760.0,1044.0
2022-04-13 08:00:00+00:00,52252.0,55500.0,55913.0,3199.07,1183.65,2736.0,925.0
2022-04-13 09:00:00+00:00,51065.0,54900.0,55519.0,4520.78,1052.34,3617.0,837.0
2022-04-13 10:00:00+00:00,50490.0,54900.0,55741.0,5564.19,962.95,4425.0,826.0
2022-04-13 11:00:00+00:00,48604.0,54550.0,54124.0,6008.69,876.19,4659.0,861.0
2022-04-13 12:00:00+00:00,46667.0,52500.0,52164.0,6015.25,791.93,4624.0,873.0
2022-04-13 13:00:00+00:00,45156.0,50450.0,50370.0,5602.64,790.34,4427.0,787.0
2022-04-13 14:00:00+00:00,44018.0,49050.0,48669.0,4882.44,790.33,3893.0,758.0
2022-04-13 15:00:00+00:00,44240.0,47950.0,47987.0,3770.61,792.94,2960.0,787.0
2022-04-13 16:00:00+00:00,47352.0,49100.0,49796.0,2560.53,811.96,1697.0,747.0
2022-04-13 17:00:00+00:00,50670.0,51650.0,52139.0,1073.14,835.54,681.0,788.0
2022-04-13 18:00:00+00:00,50813.0,51450.0,51965.0,158.59,863.77,223.0,929.0
2022-04-13 19:00:00+00:00,49580.0,49850.0,50656.0,0.0,1011.78,0.0,1076.0
2022-04-13 20:00:00+00:00,49048.0,48100.0,50152.0,0.0,1162.17,0.0,1104.0
2022-04-13 21:00:00+00:00,49356.0,50500.0,50502.0,0.0,1314.33,0.0,1146.0
2022-04-13 22:00:00+00:00,46629.0,48850.0,47841.0,0.0,1370.76,0.0,1212.0
2022-04-13 23:00:00+00:00,44656.0,45800.0,45857.0,0.0,1364.25,0.0,1201.0
2022-04-14 00:00:00+00:00,43524.0,45050.0,44731.0,0.0,1361.59,0.0,1207.0
2022-04-14 01:00:00+00:00,41394.0,42700.0,42582.0,0.0,1309.29,0.0,1188.0
2022-04-14 02:00:00+00:00,40824.0,41700.0,41921.0,0.0,1257.81,0.0,1097.0
2022-04-14 03:00:00+00:00,43112.0,43100.0,44162.0,0.0,1206.72,0.0,1050.0
2022-04-14 04:00:00+00:00,47553.0,47750.0,48650.0,0.0,1239.1,0.0,1097.0
2022-04-14 05:00:00+00:00,50884.0,53200.0,52491.0,0.49,1271.88,339.0,1268.0
2022-04-14 06:00:00+00:00,51838.0,55600.0,54384.0,477.86,1305.18,1310.0,1236.0
2022-04-14 07:00:00+00:00,50006.0,56400.0,54188.0,1917.56,1092.08,3250.0,932.0
2022-04-14 08:00:00+00:00,47004.0,55000.0,52916.0,3669.5,879.05,5165.0,747.0
2022-04-14 09:00:00+00:00,44686.0,53900.0,52170.0,5159.93,666.88,6729.0,755.0
2022-04-14 10:00:00+00:00,43955.0,53400.0,52340.0,6452.92,672.73,7620.0,765.0
2022-04-14 11:00:00+00:00,42439.0,53200.0,51077.0,7093.89,679.54,7893.0,745.0
2022-04-14 12:00:00+00:00,41175.0,51000.0,49658.0,7376.8,687.14,7747.0,736.0
2022-04-14 13:00:00+00:00,39932.0,48600.0,47714.0,7163.45,858.73,6948.0,834.0
2022-04-14 14:00:00+00:00,39215.0,46700.0,46195.0,6514.16,1030.81,5994.0,986.0
2022-04-14 15:00:00+00:00,39955.0,45600.0,45650.0,5265.48,1203.02,4616.0,1079.0
2022-04-14 16:00:00+00:00,43282.0,47250.0,47182.0,3540.09,1272.69,2765.0,1135.0
2022-04-14 17:00:00+00:00,46827.0,49950.0,49005.0,1590.42,1344.69,1007.0,1171.0
2022-04-14 18:00:00+00:00,47429.0,50300.0,49039.0,255.67,1418.49,247.0,1363.0
2022-04-14 19:00:00+00:00,46022.0,49250.0,47728.0,0.0,1644.06,0.0,1706.0
2022-04-14 20:00:00+00:00,45638.0,47300.0,47498.0,0.0,1870.78,0.0,1860.0
2022-04-14 21:00:00+00:00,46088.0,49650.0,47945.0,0.0,2097.43,0.0,1857.0
2022-04-14 22:00:00+00:00,43451.0,46550.0,45350.0,0.0,1723.05,0.0,1899.0
2022-04-14 23:00:00+00:00,41653.0,43750.0,43479.0,0.0,1672.75,0.0,1826.0
2022-04-15 00:00:00+00:00,40526.0,43250.0,42175.0,0.0,1621.75,0.0,1649.0
2022-04-15 01:00:00+00:00,38662.0,40700.0,40108.0,0.0,1521.42,0.0,1446.0
2022-04-15 02:00:00+00:00,38035.0,39800.0,39387.0,0.0,1420.07,0.0,1352.0
2022-04-15 03:00:00+00:00,39880.0,41150.0,41185.0,0.0,1319.22,0.0,1305.0
