,net_load,DA_load,actual_load,DA_solar,DA_wind,actual_solar,actual_wind,net_load_24,net_load_25,net_load_26,DA_renewable,DA_renewable_1,DA_renewable_2,DA_renewable_3,DA_load_1,DA_load_2,DA_load_3,hour_sin,hour_cos
2024-10-18 13:00:00+00:00,39816.0,47750.0,47391.0,5627.66,2578.16,5331.0,2244.0,42731.0,44059.0,45174.0,8205.82,8448.74,8587.89,7955.63,49400.0,51100.0,51600.0,-0.2588190451025208,-0.9659258262890683
2024-10-18 14:00:00+00:00,39326.0,46100.0,45978.0,4723.77,2688.59,4247.0,2405.0,42692.0,42731.0,44059.0,7412.360000000001,8205.82,8448.74,8587.89,47750.0,49400.0,51100.0,-0.4999999999999997,-0.8660254037844388
2024-10-18 15:00:00+00:00,41091.0,45500.0,45996.0,3098.36,2800.56,2483.0,2422.0,42928.0,42692.0,42731.0,5898.92,7412.360000000001,8205.82,8448.74,46100.0,47750.0,49400.0,-0.7071067811865471,-0.7071067811865479
2024-10-18 16:00:00+00:00,44943.0,47200.0,48317.0,1405.25,2921.89,848.0,2526.0,45451.0,42928.0,42692.0,4327.139999999999,5898.92,7412.360000000001,8205.82,45500.0,46100.0,47750.0,-0.8660254037844385,-0.5000000000000004
2024-10-18 17:00:00+00:00,48042.0,51000.0,51009.0,56.16,3042.9,310.0,2657.0,48086.0,45451.0,42928.0,3099.06,4327.139999999999,5898.92,7412.360000000001,47200.0,45500.0,46100.0,-0.9659258262890683,-0.25881904510252063
2024-10-18 18:00:00+00:00,45669.0,49200.0,48493.0,0.0,3163.54,0.0,2824.0,44968.0,48086.0,45451.0,3163.54,3099.06,4327.139999999999,5898.92,51000.0,47200.0,45500.0,-1.0,-1.8369701987210297e-16
2024-10-18 19:00:00+00:00,42658.0,46350.0,45764.0,0.0,3482.29,0.0,3106.0,41017.0,44968.0,48086.0,3482.29,3163.54,3099.06,4327.139999999999,49200.0,51000.0,47200.0,-0.9659258262890684,0.2588190451025203
2024-10-18 20:00:00+00:00,42589.0,45000.0,45901.0,0.0,3800.9,0.0,3312.0,41259.0,41017.0,44968.0,3800.9,3482.29,3163.54,3099.06,46350.0,49200.0,51000.0,-0.8660254037844386,0.5000000000000001
2024-10-18 21:00:00+00:00,41779.0,45900.0,45490.0,0.0,4119.49,0.0,3711.0,40647.0,41259.0,41017.0,4119.49,3800.9,3482.29,3163.54,45000.0,46350.0,49200.0,-0.7071067811865477,0.7071067811865474
2024-10-18 22:00:00+00:00,38224.0,43500.0,42563.0,0.0,4063.15,0.0,4339.0,37622.0,40647.0,41259.0,4063.15,4119.49,3800.9,3482.29,45900.0,45000.0,46350.0,-0.5000000000000004,0.8660254037844384
2024-10-18 23:00:00+00:00,34776.0,40100.0,39908.0,0.0,4308.08,0.0,5132.0,35051.0,37622.0,40647.0,4308.08,4063.15,4119.49,3800.9,43500.0,45900.0,45000.0,-0.25881904510252157,0.9659258262890681
2024-10-19 00:00:00+00:00,32778.0,38650.0,38228.0,0.0,4553.1900000000005,0.0,5450.0,33199.0,35051.0,37622.0,4553.1900000000005,4308.08,4063.15,4119.49,40100.0,43500.0,45900.0,0.0,1.0
2024-10-19 01:00:00+00:00,30689.0,35950.0,36095.0,0.0,4712.71,0.0,5406.0,31708.0,33199.0,35051.0,4712.71,4553.1900000000005,4308.08,4063.15,38650.0,40100.0,43500.0,0.25881904510252074,0.9659258262890683
2024-10-19 02:00:00+00:00,29461.0,34900.0,34879.0,0.0,4872.76,0.0,5418.0,31428.0,31708.0,33199.0,4872.76,4712.71,4553.1900000000005,4308.08,35950.0,38650.0,40100.0,0.49999999999999994,0.8660254037844387
2024-10-19 03:00:00+00:00,29597.0,34600.0,35198.0,0.0,5032.7,0.0,5601.0,33891.0,31428.0,31708.0,5032.7,4872.76,4712.71,4553.1900000000005,34900.0,35950.0,38650.0,0.7071067811865476,0.7071067811865476
2024-10-19 04:00:00+00:00,30701.0,35950.0,36720.0,0.0,5194.32,0.0,6019.0,38739.0,33891.0,31428.0,5194.32,5032.7,4872.76,4712.71,34600.0,34900.0,35950.0,0.8660254037844386,0.5000000000000001
2024-10-19 05:00:00+00:00,32335.0,38100.0,38632.0,0.0,5356.15,283.0,6014.0,44014.0,38739.0,33891.0,5356.15,5194.32,5032.7,4872.76,35950.0,34600.0,34900.0,0.9659258262890683,0.25881904510252074
2024-10-19 06:00:00+00:00,33955.0,40200.0,40449.0,0.0,5518.34,453.0,6041.0,46301.0,44014.0,38739.0,5518.34,5356.15,5194.32,5032.7,38100.0,35950.0,34600.0,1.0,6.123233995736766e-17
2024-10-19 07:00:00+00:00,34627.0,42200.0,42721.0,288.69,5673.58,1705.0,6389.0,46679.0,46301.0,44014.0,5962.2699999999995,5518.34,5356.15,5194.32,40200.0,38100.0,35950.0,0.9659258262890683,-0.25881904510252063
2024-10-19 08:00:00+00:00,34533.0,43800.0,44424.0,2036.29,5828.8,3688.0,6203.0,45543.0,46679.0,46301.0,7865.09,5962.2699999999995,5518.34,5356.15,42200.0,40200.0,38100.0,0.8660254037844387,-0.4999999999999998
2024-10-19 09:00:00+00:00,33928.0,45050.0,45357.0,4181.5,5985.24,5527.0,5902.0,44812.0,45543.0,46679.0,10166.74,7865.09,5962.2699999999995,5518.34,43800.0,42200.0,40200.0,0.7071067811865476,-0.7071067811865475
2024-10-19 10:00:00+00:00,34224.0,46850.0,47019.0,5680.34,6015.26,6937.0,5858.0,44465.0,44812.0,45543.0,11695.6,10166.74,7865.09,5962.2699999999995,45050.0,43800.0,42200.0,0.49999999999999994,-0.8660254037844387
2024-10-19 11:00:00+00:00,31648.0,46900.0,45529.0,6523.26,6046.68,8328.0,5553.0,42762.0,44465.0,44812.0,12569.94,11695.6,10166.74,7865.09,46850.0,45050.0,43800.0,0.258819045102521,-0.9659258262890682
2024-10-19 12:00:00+00:00,29467.0,44600.0,43233.0,6705.01,6078.13,8652.0,5114.0,40857.0,42762.0,44465.0,12783.14,12569.94,11695.6,10166.74,46900.0,46850.0,45050.0,1.2246467991473532e-16,-1.0
2024-10-19 13:00:00+00:00,29050.0,42650.0,41744.0,6333.32,5777.65,8064.0,4630.0,39816.0,40857.0,42762.0,12110.97,12783.14,12569.94,11695.6,44600.0,46900.0,46850.0,-0.2588190451025208,-0.9659258262890683
2024-10-19 14:00:00+00:00,30116.0,41550.0,40457.0,5296.91,5477.38,6194.0,4147.0,39326.0,39816.0,40857.0,10774.29,12110.97,12783.14,12569.94,42650.0,44600.0,46900.0,-0.4999999999999997,-0.8660254037844388
2024-10-19 15:00:00+00:00,33790.0,40950.0,40799.0,3457.22,5177.24,3451.0,3558.0,41091.0,39326.0,39816.0,8634.46,10774.29,12110.97,12783.14,41550.0,42650.0,44600.0,-0.7071067811865471,-0.7071067811865479
2024-10-19 16:00:00+00:00,39115.0,42500.0,43296.0,1443.36,4971.61,950.0,3231.0,44943.0,41091.0,39326.0,6414.969999999999,8634.46,10774.29,12110.97,40950.0,41550.0,42650.0,-0.8660254037844385,-0.5000000000000004
2024-10-19 17:00:00+00:00,42934.0,46100.0,46535.0,38.22,4765.85,291.0,3310.0,48042.0,44943.0,41091.0,4804.070000000001,6414.969999999999,8634.46,10774.29,42500.0,40950.0,41550.0,-0.9659258262890683,-0.25881904510252063
2024-10-19 18:00:00+00:00,41221.0,45450.0,44627.0,0.0,4560.17,0.0,3406.0,45669.0,48042.0,44943.0,4560.17,4804.070000000001,6414.969999999999,8634.46,46100.0,42500.0,40950.0,-1.0,-1.8369701987210297e-16
2024-10-19 19:00:00+00:00,38939.0,43000.0,42392.0,0.0,4452.66,0.0,3453.0,42658.0,45669.0,48042.0,4452.66,4560.17,4804.070000000001,6414.969999999999,45450.0,46100.0,42500.0,-0.9659258262890684,0.2588190451025203
2024-10-19 20:00:00+00:00,39595.0,42050.0,43103.0,0.0,4344.79,0.0,3508.0,42589.0,42658.0,45669.0,4344.79,4452.66,4560.17,4804.070000000001,43000.0,45450.0,46100.0,-0.8660254037844386,0.5000000000000001
2024-10-19 21:00:00+00:00,39880.0,44400.0,43245.0,0.0,4236.55,0.0,3365.0,41779.0,42589.0,42658.0,4236.55,4344.79,4452.66,4560.17,42050.0,43000.0,45450.0,-0.7071067811865477,0.7071067811865474
2024-10-19 22:00:00+00:00,37764.0,41550.0,41020.0,0.0,3161.02,0.0,3256.0,38224.0,41779.0,42589.0,3161.02,4236.55,4344.79,4452.66,44400.0,42050.0,43000.0,-0.5000000000000004,0.8660254037844384
2024-10-19 23:00:00+00:00,35534.0,38450.0,38837.0,0.0,3297.28,0.0,3303.0,34776.0,38224.0,41779.0,3297.28,3161.02,4236.55,4344.79,41550.0,44400.0,42050.0,-0.25881904510252157,0.9659258262890681
2024-10-20 00:00:00+00:00,33800.0,37300.0,37263.0,0.0,3428.51,0.0,3463.0,32778.0,34776.0,38224.0,3428.51,3297.28,3161.02,4236.55,38450.0,41550.0,44400.0,0.0,1.0
2024-10-20 01:00:00+00:00,31440.0,35100.0,35173.0,0.0,3844.45,0.0,3733.0,30689.0,32778.0,34776.0,3844.45,3428.51,3297.28,3161.02,37300.0,38450.0,41550.0,0.25881904510252074,0.9659258262890683
2024-10-20 02:00:00+00:00,29555.0,33500.0,33768.0,0.0,4263.18,0.0,4213.0,29461.0,30689.0,32778.0,4263.18,3844.45,3428.51,3297.28,35100.0,37300.0,38450.0,0.49999999999999994,0.8660254037844387
2024-10-20 03:00:00+00:00,28908.0,33000.0,33741.0,0.0,4683.06,0.0,4833.0,29597.0,29461.0,30689.0,4683.06,4263.18,3844.45,3428.51,33500.0,35100.0,37300.0,0.7071067811865476,0.7071067811865476
2024-10-20 04:00:00+00:00,28870.0,33700.0,34590.0,0.0,5607.34,0.0,5720.0,30701.0,29597.0,29461.0,5607.34,4683.06,4263.18,3844.45,33000.0,33500.0,35100.0,0.8660254037844386,0.5000000000000001
2024-10-20 05:00:00+00:00,28791.0,35300.0,35810.0,0.0,6528.32,285.0,6734.0,32335.0,30701.0,29597.0,6528.32,5607.34,4683.06,4263.18,33700.0,33000.0,33500.0,0.9659258262890683,0.25881904510252074
2024-10-20 06:00:00+00:00,28671.0,37000.0,37062.0,0.0,7449.03,447.0,7944.0,33955.0,32335.0,30701.0,7449.03,6528.32,5607.34,4683.06,35300.0,33700.0,33000.0,1.0,6.123233995736766e-17
2024-10-20 07:00:00+00:00,27984.0,39150.0,39054.0,249.02,8271.48,2121.0,8949.0,34627.0,33955.0,32335.0,8520.5,7449.03,6528.32,5607.34,37000.0,35300.0,33700.0,0.9659258262890683,-0.25881904510252063
2024-10-20 08:00:00+00:00,26415.0,41350.0,41161.0,2069.67,9093.31,4918.0,9828.0,34533.0,34627.0,33955.0,11162.98,8520.5,7449.03,6528.32,39150.0,37000.0,35300.0,0.8660254037844387,-0.4999999999999998
2024-10-20 09:00:00+00:00,25126.0,42750.0,42642.0,3871.95,9914.49,7155.0,10361.0,33928.0,34533.0,34627.0,13786.439999999999,11162.98,8520.5,7449.03,41350.0,39150.0,37000.0,0.7071067811865476,-0.7071067811865475
2024-10-20 10:00:00+00:00,26018.0,45050.0,45034.0,5385.22,10873.52,8549.0,10467.0,34224.0,33928.0,34533.0,16258.740000000002,13786.439999999999,11162.98,8520.5,42750.0,41350.0,39150.0,0.49999999999999994,-0.8660254037844387
2024-10-20 11:00:00+00:00,28314.0,44450.0,42897.0,6238.05,11832.24,7731.0,6852.0,31648.0,34224.0,33928.0,18070.29,16258.740000000002,13786.439999999999,11162.98,45050.0,42750.0,41350.0,0.258819045102521,-0.9659258262890682
2024-10-20 12:00:00+00:00,27048.0,41450.0,40762.0,6300.54,12791.14,7310.0,6404.0,29467.0,31648.0,34224.0,19091.68,18070.29,16258.740000000002,13786.439999999999,44450.0,45050.0,42750.0,1.2246467991473532e-16,-1.0
2024-10-20 13:00:00+00:00,21275.0,39700.0,39222.0,5656.89,12478.85,7507.0,10440.0,29050.0,29467.0,31648.0,18135.74,19091.68,18070.29,16258.740000000002,41450.0,44450.0,45050.0,-0.2588190451025208,-0.9659258262890683
2024-10-20 14:00:00+00:00,21576.0,38650.0,38636.0,4415.35,12167.73,5869.0,11191.0,30116.0,29050.0,29467.0,16583.08,18135.74,19091.68,18070.29,39700.0,41450.0,44450.0,-0.4999999999999997,-0.8660254037844388
2024-10-20 15:00:00+00:00,24800.0,38600.0,38999.0,2595.75,11859.02,3081.0,11118.0,33790.0,30116.0,29050.0,14454.77,16583.08,18135.74,19091.68,38650.0,39700.0,41450.0,-0.7071067811865471,-0.7071067811865479
2024-10-20 16:00:00+00:00,29294.0,40600.0,41560.0,1098.22,10986.88,878.0,11388.0,39115.0,33790.0,30116.0,12085.099999999999,14454.77,16583.08,18135.74,38600.0,38650.0,39700.0,-0.8660254037844385,-0.5000000000000004
2024-10-20 17:00:00+00:00,33740.0,45350.0,45334.0,25.5,10114.16,292.0,11302.0,42934.0,39115.0,33790.0,10139.66,12085.099999999999,14454.77,16583.08,40600.0,38600.0,38650.0,-0.9659258262890683,-0.25881904510252063
2024-10-20 18:00:00+00:00,32767.0,45100.0,43845.0,0.0,9242.06,0.0,11078.0,41221.0,42934.0,39115.0,9242.06,10139.66,12085.099999999999,14454.77,45350.0,40600.0,38600.0,-1.0,-1.8369701987210297e-16
2024-10-20 19:00:00+00:00,31259.0,42550.0,41894.0,0.0,8710.96,0.0,10635.0,38939.0,41221.0,42934.0,8710.96,9242.06,10139.66,12085.099999999999,45100.0,45350.0,40600.0,-0.9659258262890684,0.2588190451025203
2024-10-20 20:00:00+00:00,32714.0,41700.0,42359.0,0.0,8178.01,0.0,9645.0,39595.0,38939.0,41221.0,8178.01,8710.96,9242.06,10139.66,42550.0,45100.0,45350.0,-0.8660254037844386,0.5000000000000001
2024-10-20 21:00:00+00:00,33374.0,42950.0,42262.0,0.0,7644.8,0.0,8888.0,39880.0,39595.0,38939.0,7644.8,8178.01,8710.96,9242.06,41700.0,42550.0,45100.0,-0.7071067811865477,0.7071067811865474
2024-10-20 22:00:00+00:00,31750.0,40600.0,39796.0,0.0,8127.17,0.0,8046.0,37764.0,39880.0,39595.0,8127.17,7644.8,8178.01,8710.96,42950.0,41700.0,42550.0,-0.5000000000000004,0.8660254037844384
2024-10-20 23:00:00+00:00,30718.0,38250.0,37631.0,0.0,7477.06,0.0,6913.0,35534.0,37764.0,39880.0,7477.06,8127.17,7644.8,8178.01,40600.0,42950.0,41700.0,-0.25881904510252157,0.9659258262890681
2024-10-21 00:00:00+00:00,30383.0,37250.0,36258.0,0.0,6817.27,0.0,5875.0,33800.0,35534.0,37764.0,6817.27,7477.06,8127.17,7644.8,38250.0,40600.0,42950.0,0.0,1.0
2024-10-21 01:00:00+00:00,29126.0,35400.0,34389.0,0.0,6098.06,0.0,5263.0,31440.0,33800.0,35534.0,6098.06,6817.27,7477.06,8127.17,37250.0,38250.0,40600.0,0.25881904510252074,0.9659258262890683
2024-10-21 02:00:00+00:00,29261.0,34350.0,33923.0,0.0,5390.21,0.0,4662.0,29555.0,31440.0,33800.0,5390.21,6098.06,6817.27,7477.06,35400.0,37250.0,38250.0,0.49999999999999994,0.8660254037844387
2024-10-21 03:00:00+00:00,31838.0,35850.0,36147.0,0.0,4691.94,0.0,4309.0,28908.0,29555.0,31440.0,4691.94,5390.21,6098.06,6817.27,34350.0,35400.0,37250.0,0.7071067811865476,0.7071067811865476
2024-10-21 04:00:00+00:00,36546.0,40250.0,40620.0,0.0,4610.24,0.0,4074.0,28870.0,28908.0,29555.0,4610.24,4691.94,5390.21,6098.06,35850.0,34350.0,35400.0,0.8660254037844386,0.5000000000000001
2024-10-21 05:00:00+00:00,41139.0,45900.0,45507.0,0.0,4528.19,291.0,4077.0,28791.0,28870.0,28908.0,4528.19,4610.24,4691.94,5390.21,40250.0,35850.0,34350.0,0.9659258262890683,0.25881904510252074
2024-10-21 06:00:00+00:00,43386.0,48850.0,48010.0,0.0,4448.61,454.0,4170.0,28671.0,28791.0,28870.0,4448.61,4528.19,4610.24,4691.94,45900.0,40250.0,35850.0,1.0,6.123233995736766e-17
2024-10-21 07:00:00+00:00,42814.0,49800.0,48762.0,260.1,4126.91,2275.0,3673.0,27984.0,28671.0,28791.0,4387.01,4448.61,4528.19,4610.24,48850.0,45900.0,40250.0,0.9659258262890683,-0.25881904510252063
2024-10-21 08:00:00+00:00,41157.0,50200.0,49749.0,2651.88,3807.26,5723.0,2869.0,26415.0,27984.0,28671.0,6459.14,4387.01,4448.61,4528.19,49800.0,48850.0,45900.0,0.8660254037844387,-0.4999999999999998
2024-10-21 09:00:00+00:00,39551.0,50450.0,50517.0,5821.15,3493.29,8512.0,2454.0,25126.0,26415.0,27984.0,9314.439999999999,6459.14,4387.01,4448.61,50200.0,49800.0,48850.0,0.7071067811865476,-0.7071067811865475
2024-10-21 10:00:00+00:00,38787.0,51500.0,51569.0,8027.03,3449.43,10295.0,2487.0,26018.0,25126.0,26415.0,11476.46,9314.439999999999,6459.14,4387.01,50450.0,50200.0,49800.0,0.49999999999999994,-0.8660254037844387
2024-10-21 11:00:00+00:00,36802.0,51350.0,50447.0,9407.53,3413.54,10996.0,2649.0,28314.0,26018.0,25126.0,12821.07,11476.46,9314.439999999999,6459.14,51500.0,50450.0,50200.0,0.258819045102521,-0.9659258262890682
2024-10-21 12:00:00+00:00,35782.0,49350.0,49363.0,9544.13,3386.42,10773.0,2808.0,27048.0,28314.0,26018.0,12930.55,12821.07,11476.46,9314.439999999999,51350.0,51500.0,50450.0,1.2246467991473532e-16,-1.0
2024-10-21 13:00:00+00:00,35090.0,48050.0,47819.0,8641.49,3750.95,9432.0,3297.0,21275.0,27048.0,28314.0,12392.439999999999,12930.55,12821.07,11476.46,49350.0,51350.0,51500.0,-0.2588190451025208,-0.9659258262890683
2024-10-21 14:00:00+00:00,35893.0,46850.0,46491.0,6736.5,4123.96,6759.0,3839.0,21576.0,21275.0,27048.0,10860.46,12392.439999999999,12930.55,12821.07,48050.0,49350.0,51350.0,-0.4999999999999997,-0.8660254037844388
2024-10-21 15:00:00+00:00,39024.0,46650.0,46111.0,4165.1,4502.35,3310.0,3777.0,24800.0,21576.0,21275.0,8667.45,10860.46,12392.439999999999,12930.55,46850.0,48050.0,49350.0,-0.7071067811865471,-0.7071067811865479
2024-10-21 16:00:00+00:00,44204.0,48900.0,48570.0,1454.01,4708.28,848.0,3518.0,29294.0,24800.0,21576.0,6162.29,8667.45,10860.46,12392.439999999999,46650.0,46850.0,48050.0,-0.8660254037844385,-0.5000000000000004
2024-10-21 17:00:00+00:00,47805.0,53600.0,51891.0,26.41,4915.99,301.0,3785.0,33740.0,29294.0,24800.0,4942.4,6162.29,8667.45,10860.46,48900.0,46650.0,46850.0,-0.9659258262890683,-0.25881904510252063
2024-10-21 18:00:00+00:00,44151.0,51300.0,48595.0,0.0,5124.78,0.0,4444.0,32767.0,33740.0,29294.0,5124.78,4942.4,6162.29,8667.45,53600.0,48900.0,46650.0,-1.0,-1.8369701987210297e-16
2024-10-21 19:00:00+00:00,39768.0,47300.0,45281.0,0.0,5384.43,0.0,5513.0,31259.0,32767.0,33740.0,5384.43,5124.78,4942.4,6162.29,51300.0,53600.0,48900.0,-0.9659258262890684,0.2588190451025203
2024-10-21 20:00:00+00:00,38531.0,45700.0,45322.0,0.0,5658.6,0.0,6791.0,32714.0,31259.0,32767.0,5658.6,5384.43,5124.78,4942.4,47300.0,51300.0,53600.0,-0.8660254037844386,0.5000000000000001
2024-10-21 21:00:00+00:00,38710.0,46600.0,45111.0,0.0,5934.21,0.0,6401.0,33374.0,32714.0,31259.0,5934.21,5658.6,5384.43,5124.78,45700.0,47300.0,51300.0,-0.7071067811865477,0.7071067811865474
2024-10-21 22:00:00+00:00,37224.0,43750.0,42457.0,0.0,5612.84,0.0,5233.0,31750.0,33374.0,32714.0,5612.84,5934.21,5658.6,5384.43,46600.0,45700.0,47300.0,-0.5000000000000004,0.8660254037844384
2024-10-21 23:00:00+00:00,36187.0,40750.0,40007.0,0.0,5038.79,0.0,3820.0,30718.0,31750.0,33374.0,5038.79,5612.84,5934.21,5658.6,43750.0,46600.0,45700.0,-0.25881904510252157,0.9659258262890681
2024-10-22 00:00:00+00:00,35123.0,40100.0,38634.0,0.0,4467.61,0.0,3511.0,30383.0,30718.0,31750.0,4467.61,5038.79,5612.84,5934.21,40750.0,43750.0,46600.0,0.0,1.0
2024-10-22 01:00:00+00:00,33919.0,37700.0,36897.0,0.0,4074.35,0.0,2978.0,29126.0,30383.0,30718.0,4074.35,4467.61,5038.79,5612.84,40100.0,40750.0,43750.0,0.25881904510252074,0.9659258262890683
2024-10-22 02:00:00+00:00,33533.0,36650.0,36162.0,0.0,3685.74,0.0,2629.0,29261.0,29126.0,30383.0,3685.74,4074.35,4467.61,5038.79,37700.0,40100.0,40750.0,0.49999999999999994,0.8660254037844387
2024-10-22 03:00:00+00:00,35870.0,37800.0,37970.0,0.0,3299.3,0.0,2100.0,31838.0,29261.0,29126.0,3299.3,3685.74,4074.35,4467.61,36650.0,37700.0,40100.0,0.7071067811865476,0.7071067811865476
2024-10-22 04:00:00+00:00,40374.0,41700.0,42227.0,0.0,3216.07,0.0,1853.0,36546.0,31838.0,29261.0,3216.07,3299.3,3685.74,4074.35,37800.0,36650.0,37700.0,0.8660254037844386,0.5000000000000001
2024-10-22 05:00:00+00:00,45070.0,46950.0,47105.0,0.0,3133.23,289.0,1746.0,41139.0,36546.0,31838.0,3133.23,3216.07,3299.3,3685.74,41700.0,37800.0,36650.0,0.9659258262890683,0.25881904510252074
2024-10-22 06:00:00+00:00,47510.0,50150.0,49637.0,0.0,3052.14,394.0,1733.0,43386.0,41139.0,36546.0,3052.14,3133.23,3216.07,3299.3,46950.0,41700.0,37800.0,1.0,6.123233995736766e-17
2024-10-22 07:00:00+00:00,47360.0,51100.0,50525.0,196.45,2652.9,1356.0,1809.0,42814.0,43386.0,41139.0,2849.35,3052.14,3133.23,3216.07,50150.0,46950.0,41700.0,0.9659258262890683,-0.25881904510252063
2024-10-22 08:00:00+00:00,46090.0,51600.0,51081.0,1889.16,2252.47,3374.0,1617.0,41157.0,42814.0,43386.0,4141.63,2849.35,3052.14,3133.23,51100.0,50150.0,46950.0,0.8660254037844387,-0.4999999999999998
2024-10-22 09:00:00+00:00,44950.0,52100.0,51642.0,3782.17,1853.75,5199.0,1493.0,39551.0,41157.0,42814.0,5635.92,4141.63,2849.35,3052.14,51600.0,51100.0,50150.0,0.7071067811865476,-0.7071067811865475
2024-10-22 10:00:00+00:00,44149.0,52800.0,52316.0,5344.43,1699.95,6696.0,1471.0,38787.0,39551.0,41157.0,7044.38,5635.92,4141.63,2849.35,52100.0,51600.0,51100.0,0.49999999999999994,-0.8660254037844387
2024-10-22 11:00:00+00:00,42034.0,52300.0,50993.0,6463.47,1546.71,7491.0,1468.0,36802.0,38787.0,39551.0,8010.18,7044.38,5635.92,4141.63,52800.0,52100.0,51600.0,0.258819045102521,-0.9659258262890682
2024-10-22 12:00:00+00:00,40687.0,50550.0,49713.0,6724.98,1393.92,7568.0,1458.0,35782.0,36802.0,38787.0,8118.9,8010.18,7044.38,5635.92,52300.0,52800.0,52100.0,1.2246467991473532e-16,-1.0
2024-10-22 13:00:00+00:00,39983.0,49050.0,48224.0,6299.52,1432.29,6851.0,1390.0,35090.0,35782.0,36802.0,7731.81,8118.9,8010.18,7044.38,50550.0,52300.0,52800.0,-0.2588190451025208,-0.9659258262890683
2024-10-22 14:00:00+00:00,40120.0,47700.0,46730.0,5158.67,1471.99,5194.0,1416.0,35893.0,35090.0,35782.0,6630.66,7731.81,8118.9,8010.18,49050.0,50550.0,52300.0,-0.4999999999999997,-0.8660254037844388
2024-10-22 15:00:00+00:00,42195.0,47300.0,46314.0,3260.61,1512.67,2763.0,1356.0,39024.0,35893.0,35090.0,4773.280000000001,6630.66,7731.81,8118.9,47700.0,49050.0,50550.0,-0.7071067811865471,-0.7071067811865479
2024-10-22 16:00:00+00:00,46935.0,49400.0,49050.0,1190.76,1597.98,803.0,1312.0,44204.0,39024.0,35893.0,2788.74,4773.280000000001,6630.66,7731.81,47300.0,47700.0,49050.0,-0.8660254037844385,-0.5000000000000004
2024-10-22 17:00:00+00:00,50993.0,53800.0,52736.0,19.06,1684.06,296.0,1447.0,47805.0,44204.0,39024.0,1703.12,2788.74,4773.280000000001,6630.66,49400.0,47300.0,47700.0,-0.9659258262890683,-0.25881904510252063
2024-10-22 18:00:00+00:00,48069.0,51800.0,49764.0,0.0,1770.55,0.0,1695.0,44151.0,47805.0,44204.0,1770.55,1703.12,2788.74,4773.280000000001,53800.0,49400.0,47300.0,-1.0,-1.8369701987210297e-16
2024-10-22 19:00:00+00:00,44610.0,48000.0,46528.0,0.0,1966.75,0.0,1918.0,39768.0,44151.0,47805.0,1966.75,1770.55,1703.12,2788.74,51800.0,53800.0,49400.0,-0.9659258262890684,0.2588190451025203
2024-10-22 20:00:00+00:00,44863.0,46600.0,46884.0,0.0,2163.1800000000003,0.0,2021.0,38531.0,39768.0,44151.0,2163.1800000000003,1966.75,1770.55,1703.12,48000.0,51800.0,53800.0,-0.8660254037844386,0.5000000000000001
2024-10-22 21:00:00+00:00,44400.0,47700.0,46436.0,0.0,2359.14,0.0,2036.0,38710.0,38531.0,39768.0,2359.14,2163.1800000000003,1966.75,1770.55,46600.0,48000.0,51800.0,-0.7071067811865477,0.7071067811865474
2024-10-22 22:00:00+00:00,41760.0,44300.0,43843.0,0.0,2379.3,0.0,2083.0,37224.0,38710.0,38531.0,2379.3,2359.14,2163.1800000000003,1966.75,47700.0,46600.0,48000.0,-0.5000000000000004,0.8660254037844384
2024-10-22 23:00:00+00:00,39550.0,41450.0,41510.0,0.0,2278.0,0.0,1960.0,36187.0,37224.0,38710.0,2278.0,2379.3,2359.14,2163.1800000000003,44300.0,47700.0,46600.0,-0.25881904510252157,0.9659258262890681
2024-10-23 00:00:00+00:00,38411.0,40400.0,40291.0,0.0,2175.3,0.0,1880.0,35123.0,36187.0,37224.0,2175.3,2278.0,2379.3,2359.14,41450.0,44300.0,47700.0,0.0,1.0
2024-10-23 01:00:00+00:00,36659.0,38400.0,38533.0,0.0,2169.29,0.0,1874.0,33919.0,35123.0,36187.0,2169.29,2175.3,2278.0,2379.3,40400.0,41450.0,44300.0,0.25881904510252074,0.9659258262890683
2024-10-23 02:00:00+00:00,35961.0,37250.0,37868.0,0.0,2163.63,0.0,1907.0,33533.0,33919.0,35123.0,2163.63,2169.29,2175.3,2278.0,38400.0,40400.0,41450.0,0.49999999999999994,0.8660254037844387
2024-10-23 03:00:00+00:00,37820.0,38250.0,39754.0,0.0,2158.17,0.0,1934.0,35870.0,33533.0,33919.0,2158.17,2163.63,2169.29,2175.3,37250.0,38400.0,40400.0,0.7071067811865476,0.7071067811865476
2024-10-23 04:00:00+00:00,42163.0,41850.0,44209.0,0.0,2242.37,0.0,2046.0,40374.0,35870.0,33533.0,2242.37,2158.17,2163.63,2169.29,38250.0,37250.0,38400.0,0.8660254037844386,0.5000000000000001
2024-10-23 05:00:00+00:00,46545.0,46500.0,49058.0,0.0,2326.29,286.0,2227.0,45070.0,40374.0,35870.0,2326.29,2242.37,2158.17,2163.63,41850.0,38250.0,37250.0,0.9659258262890683,0.25881904510252074
2024-10-23 06:00:00+00:00,49057.0,49750.0,51847.0,0.0,2410.24,410.0,2380.0,47510.0,45070.0,40374.0,2410.24,2326.29,2242.37,2158.17,46500.0,41850.0,38250.0,1.0,6.123233995736766e-17
2024-10-23 07:00:00+00:00,48283.0,50600.0,52547.0,200.52,2369.99,1941.0,2323.0,47360.0,47510.0,45070.0,2570.5099999999998,2410.24,2326.29,2242.37,49750.0,46500.0,41850.0,0.9659258262890683,-0.25881904510252063
